transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,hour,day_of_week,month,card_type_enc,location_enc,purchase_category_enc,predicted_is_fraudulent
8798,1055,2044,7083.51,1,MasterCard,City-45,Groceries,40,Purchase at Merchant-2044,2,6,1,2,39,1,0
8799,1044,2035,7281.97,0,American Express,City-50,Retail,49,Purchase at Merchant-2035,2,6,1,0,45,4,0
8800,1095,2006,1331.44,1,Visa,City-50,Restaurant,24,Purchase at Merchant-2006,2,6,1,3,45,3,1
8801,1087,2049,4965.63,1,American Express,City-37,Groceries,55,Purchase at Merchant-2049,2,6,1,0,30,1,1
8802,1052,2033,194.84,1,Visa,City-47,Gas Station,61,Purchase at Merchant-2033,2,6,1,3,41,0,1
8803,1042,2015,6483.56,0,American Express,City-25,Online Shopping,52,Purchase at Merchant-2015,2,6,1,0,17,2,0
8804,1016,2081,4348.95,0,American Express,City-2,Groceries,52,Purchase at Merchant-2081,2,6,1,0,11,1,0
8805,1088,2060,7817.2,0,American Express,City-38,Groceries,47,Purchase at Merchant-2060,2,6,1,0,31,1,0
8806,1074,2055,3674.57,0,Discover,City-8,Groceries,70,Purchase at Merchant-2055,2,6,1,1,48,1,0
8807,1070,2075,1678.37,1,American Express,City-2,Retail,29,Purchase at Merchant-2075,2,6,1,0,11,4,1
8808,1018,2022,4539.9,0,MasterCard,City-9,Retail,58,Purchase at Merchant-2022,2,6,1,2,49,4,0
8809,1042,2091,1385.82,0,Discover,City-30,Groceries,67,Purchase at Merchant-2091,2,6,1,1,23,1,0
8810,1028,2089,5696.05,1,Visa,City-28,Online Shopping,61,Purchase at Merchant-2089,2,6,1,3,20,2,1
8811,1098,2063,34.18,1,Discover,City-18,Restaurant,30,Purchase at Merchant-2063,2,6,1,1,9,3,1
8812,1006,2098,9260.21,0,MasterCard,City-32,Travel,21,Purchase at Merchant-2098,2,6,1,2,25,5,0
8813,1076,2038,8305.76,1,American Express,City-5,Restaurant,61,Purchase at Merchant-2038,2,6,1,0,44,3,1
8814,1023,2029,147.8,1,American Express,City-49,Online Shopping,46,Purchase at Merchant-2029,2,6,1,0,43,2,1
8815,1043,2067,409.7,0,American Express,City-50,Restaurant,39,Purchase at Merchant-2067,2,6,1,0,45,3,0
8816,1009,2014,7068.82,1,American Express,City-20,Online Shopping,62,Purchase at Merchant-2014,2,6,1,0,12,2,1
8817,1016,2012,1917.19,0,MasterCard,City-12,Restaurant,40,Purchase at Merchant-2012,2,6,1,2,3,3,0
8818,1036,2094,5088.48,0,Discover,City-17,Travel,48,Purchase at Merchant-2094,2,6,1,1,8,5,1
8819,1019,2078,9821.3,1,Discover,City-44,Restaurant,53,Purchase at Merchant-2078,2,6,1,1,38,3,1
8820,1097,2077,6346.58,1,Visa,City-42,Gas Station,44,Purchase at Merchant-2077,2,6,1,3,36,0,1
8821,1054,2047,7940.66,0,Visa,City-15,Groceries,70,Purchase at Merchant-2047,2,6,1,3,6,1,1
8822,1022,2031,9438.93,1,American Express,City-11,Online Shopping,59,Purchase at Merchant-2031,2,6,1,0,2,2,1
8823,1090,2086,8831.55,1,American Express,City-6,Online Shopping,24,Purchase at Merchant-2086,2,6,1,0,46,2,1
8824,1048,2064,7956.68,1,Discover,City-7,Online Shopping,42,Purchase at Merchant-2064,2,6,1,1,47,2,1
8825,1071,2090,9459.18,1,MasterCard,City-5,Groceries,38,Purchase at Merchant-2090,2,6,1,2,44,1,1
8826,1022,2056,7292.0,1,Discover,City-41,Restaurant,53,Purchase at Merchant-2056,2,6,1,1,35,3,1
8827,1057,2054,2834.42,0,American Express,City-38,Groceries,34,Purchase at Merchant-2054,2,6,1,0,31,1,0
8828,1032,2008,4483.69,1,Visa,City-4,Retail,24,Purchase at Merchant-2008,2,6,1,3,33,4,1
8829,1075,2082,3157.46,0,Discover,City-9,Online Shopping,65,Purchase at Merchant-2082,2,6,1,1,49,2,0
8830,1006,2014,4862.16,0,American Express,City-28,Retail,69,Purchase at Merchant-2014,2,6,1,0,20,4,1
8831,1018,2099,5866.12,0,Visa,City-42,Gas Station,30,Purchase at Merchant-2099,2,6,1,3,36,0,0
8832,1013,2036,1053.83,1,MasterCard,City-27,Groceries,18,Purchase at Merchant-2036,2,6,1,2,19,1,1
8833,1081,2093,9253.86,1,Visa,City-49,Restaurant,20,Purchase at Merchant-2093,2,6,1,3,43,3,1
8834,1079,2094,9809.59,1,American Express,City-44,Retail,64,Purchase at Merchant-2094,2,6,1,0,38,4,1
8835,1049,2036,6992.84,1,Discover,City-9,Groceries,57,Purchase at Merchant-2036,2,6,1,1,49,1,0
8836,1100,2033,5711.62,1,Visa,City-16,Gas Station,31,Purchase at Merchant-2033,2,6,1,3,7,0,1
8837,1021,2082,4849.21,1,MasterCard,City-32,Gas Station,28,Purchase at Merchant-2082,2,6,1,2,25,0,1
8838,1003,2066,5747.41,1,Discover,City-29,Online Shopping,28,Purchase at Merchant-2066,2,6,1,1,21,2,1
8839,1063,2043,5421.42,0,MasterCard,City-13,Restaurant,19,Purchase at Merchant-2043,2,6,1,2,4,3,0
8840,1011,2054,2785.19,1,Visa,City-41,Retail,44,Purchase at Merchant-2054,2,6,1,3,35,4,1
8841,1001,2086,9972.59,1,MasterCard,City-36,Gas Station,36,Purchase at Merchant-2086,2,6,1,2,29,0,1
8842,1001,2033,7898.04,1,American Express,City-7,Groceries,43,Purchase at Merchant-2033,2,6,1,0,47,1,0
8843,1023,2046,2584.3,0,Discover,City-15,Travel,29,Purchase at Merchant-2046,2,6,1,1,6,5,0
8844,1012,2011,9139.81,0,Visa,City-16,Gas Station,19,Purchase at Merchant-2011,2,6,1,3,7,0,0
8845,1091,2002,5065.8,1,Visa,City-1,Groceries,44,Purchase at Merchant-2002,2,6,1,3,0,1,1
8846,1084,2013,353.47,1,American Express,City-40,Restaurant,59,Purchase at Merchant-2013,2,6,1,0,34,3,1
8847,1076,2092,7403.53,1,Discover,City-35,Gas Station,45,Purchase at Merchant-2092,2,6,1,1,28,0,1
8848,1037,2063,8888.55,0,Discover,City-16,Travel,49,Purchase at Merchant-2063,2,6,1,1,7,5,0
8849,1054,2032,8140.54,0,Discover,City-7,Travel,29,Purchase at Merchant-2032,2,6,1,1,47,5,1
8850,1089,2075,151.92,1,Visa,City-17,Online Shopping,57,Purchase at Merchant-2075,2,6,1,3,8,2,1
8851,1099,2064,2828.14,0,Discover,City-24,Restaurant,50,Purchase at Merchant-2064,2,6,1,1,16,3,0
8852,1061,2029,7024.98,0,American Express,City-11,Online Shopping,33,Purchase at Merchant-2029,2,6,1,0,2,2,0
8853,1089,2076,6621.77,0,Visa,City-16,Gas Station,44,Purchase at Merchant-2076,2,6,1,3,7,0,0
8854,1017,2056,1437.8,0,Visa,City-32,Groceries,67,Purchase at Merchant-2056,2,6,1,3,25,1,0
8855,1027,2086,4175.29,0,MasterCard,City-35,Restaurant,23,Purchase at Merchant-2086,2,6,1,2,28,3,0
8856,1019,2035,8725.21,1,MasterCard,City-50,Groceries,55,Purchase at Merchant-2035,2,6,1,2,45,1,1
8857,1082,2014,2973.02,1,MasterCard,City-1,Gas Station,58,Purchase at Merchant-2014,2,6,1,2,0,0,1
8858,1035,2100,1284.31,1,American Express,City-14,Travel,37,Purchase at Merchant-2100,2,6,1,0,5,5,1
8859,1067,2091,7455.56,0,Discover,City-20,Restaurant,63,Purchase at Merchant-2091,2,6,1,1,12,3,0
8860,1058,2063,9753.84,0,Discover,City-25,Online Shopping,23,Purchase at Merchant-2063,2,6,1,1,17,2,0
8861,1053,2072,2580.03,1,Discover,City-14,Groceries,64,Purchase at Merchant-2072,2,6,1,1,5,1,1
8862,1031,2078,3816.25,1,American Express,City-13,Retail,19,Purchase at Merchant-2078,2,6,1,0,4,4,1
8863,1023,2073,1316.32,0,Discover,City-48,Travel,29,Purchase at Merchant-2073,2,6,1,1,42,5,1
8864,1079,2049,1577.92,0,MasterCard,City-12,Restaurant,50,Purchase at Merchant-2049,2,6,1,2,3,3,0
8865,1089,2078,5485.05,1,Visa,City-33,Restaurant,62,Purchase at Merchant-2078,2,6,1,3,26,3,1
8866,1005,2067,7041.85,0,Discover,City-29,Groceries,60,Purchase at Merchant-2067,2,6,1,1,21,1,0
8867,1077,2086,8806.4,0,Discover,City-17,Travel,62,Purchase at Merchant-2086,2,6,1,1,8,5,0
8868,1024,2049,8057.76,1,Visa,City-41,Online Shopping,29,Purchase at Merchant-2049,2,6,1,3,35,2,1
8869,1092,2006,755.55,0,Discover,City-10,Groceries,56,Purchase at Merchant-2006,2,6,1,1,1,1,0
8870,1064,2078,8671.57,0,MasterCard,City-24,Online Shopping,43,Purchase at Merchant-2078,2,6,1,2,16,2,0
8871,1079,2014,1052.25,0,Discover,City-27,Online Shopping,30,Purchase at Merchant-2014,2,6,1,1,19,2,0
8872,1012,2076,6163.02,0,Discover,City-21,Retail,64,Purchase at Merchant-2076,2,6,1,1,13,4,0
8873,1081,2083,5628.22,0,Discover,City-26,Gas Station,66,Purchase at Merchant-2083,2,6,1,1,18,0,0
8874,1039,2013,3400.95,1,Discover,City-36,Gas Station,50,Purchase at Merchant-2013,2,6,1,1,29,0,1
8875,1045,2074,2522.26,0,Visa,City-26,Gas Station,61,Purchase at Merchant-2074,2,6,1,3,18,0,1
8876,1054,2013,50.8,0,Discover,City-27,Travel,18,Purchase at Merchant-2013,2,6,1,1,19,5,0
8877,1001,2016,741.61,1,MasterCard,City-49,Groceries,29,Purchase at Merchant-2016,2,6,1,2,43,1,1
8878,1072,2098,6853.71,1,MasterCard,City-35,Online Shopping,45,Purchase at Merchant-2098,2,6,1,2,28,2,0
8879,1031,2031,4375.0,0,Discover,City-3,Travel,37,Purchase at Merchant-2031,2,6,1,1,22,5,0
8880,1025,2047,6993.13,1,MasterCard,City-48,Online Shopping,66,Purchase at Merchant-2047,2,6,1,2,42,2,1
8881,1016,2075,9192.87,1,Visa,City-43,Retail,56,Purchase at Merchant-2075,2,6,1,3,37,4,1
8882,1068,2087,1641.86,0,MasterCard,City-22,Retail,59,Purchase at Merchant-2087,2,6,1,2,14,4,0
8883,1013,2091,9097.09,0,Visa,City-36,Groceries,65,Purchase at Merchant-2091,2,6,1,3,29,1,1
8884,1080,2078,8168.04,1,MasterCard,City-3,Online Shopping,27,Purchase at Merchant-2078,2,6,1,2,22,2,1
8885,1047,2054,9721.97,1,MasterCard,City-3,Retail,67,Purchase at Merchant-2054,2,6,1,2,22,4,1
8886,1098,2051,7034.96,0,Discover,City-4,Gas Station,53,Purchase at Merchant-2051,2,6,1,1,33,0,0
8887,1070,2092,3048.82,1,MasterCard,City-46,Retail,21,Purchase at Merchant-2092,2,6,1,2,40,4,1
8888,1065,2096,4982.1,0,American Express,City-24,Online Shopping,32,Purchase at Merchant-2096,2,6,1,0,16,2,0
8889,1029,2006,1734.52,0,Discover,City-36,Online Shopping,22,Purchase at Merchant-2006,2,6,1,1,29,2,0
8890,1060,2045,8896.14,0,American Express,City-37,Online Shopping,40,Purchase at Merchant-2045,2,6,1,0,30,2,0
8891,1099,2083,6373.38,1,Visa,City-43,Groceries,24,Purchase at Merchant-2083,2,6,1,3,37,1,1
8892,1081,2057,3416.67,1,American Express,City-23,Groceries,58,Purchase at Merchant-2057,2,6,1,0,15,1,1
8893,1085,2059,7154.17,1,Discover,City-45,Groceries,28,Purchase at Merchant-2059,2,6,1,1,39,1,1
8894,1027,2074,7467.77,1,Discover,City-49,Retail,28,Purchase at Merchant-2074,2,6,1,1,43,4,1
8895,1036,2067,6963.87,0,American Express,City-14,Travel,65,Purchase at Merchant-2067,2,6,1,0,5,5,0
8896,1007,2005,651.5,0,American Express,City-35,Travel,45,Purchase at Merchant-2005,2,6,1,0,28,5,0
8897,1025,2052,5138.78,0,Discover,City-8,Travel,38,Purchase at Merchant-2052,2,6,1,1,48,5,0
8898,1015,2081,5016.86,0,Discover,City-21,Online Shopping,59,Purchase at Merchant-2081,2,6,1,1,13,2,0
8899,1020,2096,1422.02,1,Visa,City-31,Travel,68,Purchase at Merchant-2096,2,6,1,3,24,5,1
8900,1088,2100,9652.26,0,American Express,City-24,Online Shopping,51,Purchase at Merchant-2100,2,6,1,0,16,2,0
8901,1061,2056,2058.25,1,MasterCard,City-4,Restaurant,23,Purchase at Merchant-2056,2,6,1,2,33,3,1
8902,1064,2086,5263.34,1,Discover,City-6,Gas Station,62,Purchase at Merchant-2086,2,6,1,1,46,0,1
8903,1023,2004,5464.9,0,American Express,City-21,Restaurant,68,Purchase at Merchant-2004,2,6,1,0,13,3,0
8904,1021,2028,4835.96,1,American Express,City-18,Retail,46,Purchase at Merchant-2028,2,6,1,0,9,4,1
8905,1086,2073,3304.98,0,MasterCard,City-15,Restaurant,47,Purchase at Merchant-2073,2,6,1,2,6,3,0
8906,1006,2024,5471.09,0,American Express,City-44,Restaurant,29,Purchase at Merchant-2024,2,6,1,0,38,3,0
8907,1007,2004,8479.72,0,American Express,City-35,Online Shopping,55,Purchase at Merchant-2004,2,6,1,0,28,2,0
8908,1083,2081,683.25,0,American Express,City-45,Online Shopping,59,Purchase at Merchant-2081,2,6,1,0,39,2,0
8909,1047,2043,5226.34,0,Visa,City-48,Travel,59,Purchase at Merchant-2043,2,6,1,3,42,5,0
8910,1037,2013,3850.35,0,MasterCard,City-22,Groceries,29,Purchase at Merchant-2013,2,6,1,2,14,1,1
8911,1027,2038,779.58,1,Visa,City-30,Retail,40,Purchase at Merchant-2038,2,6,1,3,23,4,0
8912,1056,2053,7315.56,1,Discover,City-35,Restaurant,47,Purchase at Merchant-2053,2,6,1,1,28,3,1
8913,1033,2004,6982.1,1,Discover,City-7,Restaurant,51,Purchase at Merchant-2004,2,6,1,1,47,3,0
8914,1043,2094,2561.62,1,MasterCard,City-36,Groceries,30,Purchase at Merchant-2094,2,6,1,2,29,1,1
8915,1079,2059,6427.91,0,Visa,City-41,Groceries,45,Purchase at Merchant-2059,2,6,1,3,35,1,0
8916,1098,2033,4014.13,0,Visa,City-4,Online Shopping,32,Purchase at Merchant-2033,2,6,1,3,33,2,0
8917,1059,2046,4680.71,1,Visa,City-31,Travel,44,Purchase at Merchant-2046,2,6,1,3,24,5,1
8918,1006,2088,9795.62,1,MasterCard,City-30,Online Shopping,51,Purchase at Merchant-2088,2,6,1,2,23,2,1
8919,1014,2045,5998.59,1,MasterCard,City-40,Gas Station,24,Purchase at Merchant-2045,2,6,1,2,34,0,0
8920,1095,2046,9724.94,0,American Express,City-46,Online Shopping,26,Purchase at Merchant-2046,2,6,1,0,40,2,0
8921,1007,2032,9685.69,1,MasterCard,City-18,Gas Station,32,Purchase at Merchant-2032,2,6,1,2,9,0,1
8922,1069,2036,3920.24,1,Visa,City-40,Retail,19,Purchase at Merchant-2036,2,6,1,3,34,4,1
8923,1023,2058,7532.85,1,Visa,City-47,Travel,38,Purchase at Merchant-2058,2,6,1,3,41,5,0
8924,1021,2007,3252.43,1,MasterCard,City-7,Online Shopping,62,Purchase at Merchant-2007,2,6,1,2,47,2,1
8925,1004,2042,4289.53,1,Visa,City-19,Groceries,32,Purchase at Merchant-2042,2,6,1,3,10,1,1
8926,1063,2059,4443.79,0,American Express,City-34,Online Shopping,27,Purchase at Merchant-2059,2,6,1,0,27,2,0
8927,1066,2090,2700.7,1,MasterCard,City-34,Online Shopping,38,Purchase at Merchant-2090,2,6,1,2,27,2,0
8928,1015,2082,7752.69,1,Discover,City-8,Groceries,26,Purchase at Merchant-2082,2,6,1,1,48,1,0
8929,1010,2034,3874.34,0,American Express,City-23,Restaurant,45,Purchase at Merchant-2034,2,6,1,0,15,3,0
8930,1031,2099,8837.1,0,Visa,City-43,Groceries,21,Purchase at Merchant-2099,2,6,1,3,37,1,0
8931,1093,2021,5420.35,0,American Express,City-49,Gas Station,20,Purchase at Merchant-2021,2,6,1,0,43,0,0
8932,1057,2027,9710.94,1,American Express,City-41,Online Shopping,22,Purchase at Merchant-2027,2,6,1,0,35,2,0
8933,1076,2072,8564.6,0,Discover,City-8,Travel,58,Purchase at Merchant-2072,2,6,1,1,48,5,0
8934,1075,2099,8582.22,1,Discover,City-19,Retail,23,Purchase at Merchant-2099,2,6,1,1,10,4,1
8935,1042,2071,4453.29,1,Discover,City-18,Online Shopping,52,Purchase at Merchant-2071,2,6,1,1,9,2,1
8936,1054,2083,2021.29,0,Visa,City-28,Groceries,58,Purchase at Merchant-2083,2,6,1,3,20,1,0
8937,1026,2042,8041.81,1,Visa,City-27,Retail,24,Purchase at Merchant-2042,2,6,1,3,19,4,1
8938,1096,2095,516.45,0,Visa,City-6,Retail,29,Purchase at Merchant-2095,2,6,1,3,46,4,0
8939,1087,2052,5434.6,0,MasterCard,City-39,Online Shopping,33,Purchase at Merchant-2052,2,6,1,2,32,2,0
8940,1042,2097,5743.56,0,MasterCard,City-43,Gas Station,19,Purchase at Merchant-2097,2,6,1,2,37,0,0
8941,1030,2045,1415.68,1,MasterCard,City-39,Gas Station,48,Purchase at Merchant-2045,2,6,1,2,32,0,1
8942,1100,2100,845.9,1,Visa,City-22,Groceries,31,Purchase at Merchant-2100,2,6,1,3,14,1,1
8943,1015,2023,4013.75,1,American Express,City-17,Groceries,51,Purchase at Merchant-2023,2,6,1,0,8,1,1
8944,1042,2064,84.02,0,MasterCard,City-8,Travel,51,Purchase at Merchant-2064,2,6,1,2,48,5,0
8945,1030,2012,4192.76,0,American Express,City-30,Groceries,70,Purchase at Merchant-2012,2,6,1,0,23,1,1
8946,1013,2043,3569.72,1,Visa,City-6,Travel,53,Purchase at Merchant-2043,2,6,1,3,46,5,1
8947,1031,2046,3193.37,0,American Express,City-3,Travel,60,Purchase at Merchant-2046,2,6,1,0,22,5,0
8948,1095,2079,4501.69,0,Visa,City-1,Gas Station,21,Purchase at Merchant-2079,2,6,1,3,0,0,0
8949,1053,2069,5070.61,1,American Express,City-27,Gas Station,70,Purchase at Merchant-2069,2,6,1,0,19,0,1
8950,1026,2095,9511.32,0,Discover,City-24,Retail,22,Purchase at Merchant-2095,2,6,1,1,16,4,0
8951,1049,2030,3312.13,0,American Express,City-27,Online Shopping,58,Purchase at Merchant-2030,2,6,1,0,19,2,0
8952,1029,2041,6658.44,1,American Express,City-10,Gas Station,27,Purchase at Merchant-2041,2,6,1,0,1,0,1
8953,1010,2040,5232.16,1,MasterCard,City-26,Online Shopping,28,Purchase at Merchant-2040,2,6,1,2,18,2,1
8954,1061,2013,3991.99,1,Discover,City-26,Groceries,23,Purchase at Merchant-2013,2,6,1,1,18,1,1
8955,1075,2093,3284.5,1,Discover,City-28,Travel,26,Purchase at Merchant-2093,2,6,1,1,20,5,0
8956,1063,2012,7588.9,1,Discover,City-35,Travel,34,Purchase at Merchant-2012,2,6,1,1,28,5,1
8957,1007,2082,8885.79,0,Visa,City-36,Restaurant,58,Purchase at Merchant-2082,2,6,1,3,29,3,0
8958,1056,2052,3527.13,1,MasterCard,City-24,Online Shopping,30,Purchase at Merchant-2052,2,6,1,2,16,2,1
8959,1019,2041,9912.07,0,Discover,City-19,Groceries,65,Purchase at Merchant-2041,2,6,1,1,10,1,0
8960,1028,2080,1729.76,0,Discover,City-21,Gas Station,67,Purchase at Merchant-2080,2,6,1,1,13,0,0
8961,1079,2064,4707.9,0,MasterCard,City-43,Groceries,66,Purchase at Merchant-2064,2,6,1,2,37,1,0
8962,1059,2082,2753.23,1,MasterCard,City-22,Retail,61,Purchase at Merchant-2082,2,6,1,2,14,4,1
8963,1023,2024,78.42,1,MasterCard,City-16,Retail,68,Purchase at Merchant-2024,2,6,1,2,7,4,1
8964,1050,2097,3870.28,1,MasterCard,City-50,Gas Station,70,Purchase at Merchant-2097,2,6,1,2,45,0,0
8965,1048,2049,4469.64,0,American Express,City-41,Online Shopping,44,Purchase at Merchant-2049,2,6,1,0,35,2,0
8966,1018,2026,5214.98,1,Discover,City-44,Gas Station,40,Purchase at Merchant-2026,2,6,1,1,38,0,1
8967,1059,2034,8094.86,1,American Express,City-26,Retail,26,Purchase at Merchant-2034,2,6,1,0,18,4,1
8968,1093,2091,8085.48,0,MasterCard,City-15,Travel,70,Purchase at Merchant-2091,2,6,1,2,6,5,0
8969,1025,2063,8559.8,1,Visa,City-32,Online Shopping,24,Purchase at Merchant-2063,2,6,1,3,25,2,1
8970,1081,2045,2918.79,1,Visa,City-32,Groceries,21,Purchase at Merchant-2045,2,6,1,3,25,1,1
8971,1046,2044,584.32,0,American Express,City-28,Online Shopping,22,Purchase at Merchant-2044,2,6,1,0,20,2,0
8972,1035,2057,722.2,1,American Express,City-28,Travel,20,Purchase at Merchant-2057,2,6,1,0,20,5,1
8973,1026,2047,3832.32,1,American Express,City-24,Gas Station,46,Purchase at Merchant-2047,2,6,1,0,16,0,0
8974,1043,2097,2560.99,0,Discover,City-39,Gas Station,69,Purchase at Merchant-2097,2,6,1,1,32,0,0
8975,1017,2021,1074.05,0,Discover,City-40,Online Shopping,58,Purchase at Merchant-2021,2,6,1,1,34,2,0
8976,1005,2022,1759.5,0,Discover,City-23,Online Shopping,35,Purchase at Merchant-2022,2,6,1,1,15,2,0
8977,1089,2042,2574.31,0,Visa,City-40,Groceries,39,Purchase at Merchant-2042,2,6,1,3,34,1,0
8978,1073,2003,3032.34,1,Discover,City-39,Restaurant,29,Purchase at Merchant-2003,2,6,1,1,32,3,0
8979,1008,2015,696.42,0,MasterCard,City-3,Travel,21,Purchase at Merchant-2015,2,6,1,2,22,5,0
8980,1036,2025,5127.8,1,American Express,City-11,Travel,64,Purchase at Merchant-2025,2,6,1,0,2,5,1
8981,1018,2075,6120.11,1,Visa,City-43,Retail,40,Purchase at Merchant-2075,2,6,1,3,37,4,1
8982,1015,2040,9330.2,1,Discover,City-15,Retail,63,Purchase at Merchant-2040,2,6,1,1,6,4,1
8983,1060,2065,59.33,0,American Express,City-18,Restaurant,21,Purchase at Merchant-2065,2,6,1,0,9,3,0
8984,1059,2090,8018.74,1,Visa,City-19,Travel,20,Purchase at Merchant-2090,2,6,1,3,10,5,1
8985,1054,2083,8333.55,1,Visa,City-50,Travel,55,Purchase at Merchant-2083,2,6,1,3,45,5,1
8986,1022,2072,2023.89,0,MasterCard,City-9,Gas Station,54,Purchase at Merchant-2072,2,6,1,2,49,0,1
8987,1098,2038,4071.29,0,Visa,City-15,Online Shopping,23,Purchase at Merchant-2038,2,6,1,3,6,2,1
8988,1044,2097,5348.76,0,American Express,City-36,Groceries,22,Purchase at Merchant-2097,2,6,1,0,29,1,0
8989,1029,2072,4263.75,0,Visa,City-7,Restaurant,56,Purchase at Merchant-2072,2,6,1,3,47,3,0
8990,1038,2069,5130.46,0,Discover,City-28,Restaurant,58,Purchase at Merchant-2069,2,6,1,1,20,3,0
8991,1078,2023,2341.48,1,MasterCard,City-12,Online Shopping,64,Purchase at Merchant-2023,2,6,1,2,3,2,1
8992,1021,2051,3189.59,0,MasterCard,City-12,Gas Station,47,Purchase at Merchant-2051,2,6,1,2,3,0,0
8993,1082,2080,4704.82,0,Discover,City-25,Restaurant,25,Purchase at Merchant-2080,2,6,1,1,17,3,0
8994,1079,2090,428.55,0,American Express,City-28,Retail,38,Purchase at Merchant-2090,2,6,1,0,20,4,0
8995,1022,2010,644.59,0,MasterCard,City-18,Retail,50,Purchase at Merchant-2010,2,6,1,2,9,4,0
8996,1074,2026,208.6,1,MasterCard,City-33,Gas Station,19,Purchase at Merchant-2026,2,6,1,2,26,0,1
8997,1071,2012,2459.05,1,American Express,City-20,Restaurant,50,Purchase at Merchant-2012,2,6,1,0,12,3,1
8998,1030,2012,1947.92,1,Discover,City-40,Online Shopping,69,Purchase at Merchant-2012,2,6,1,1,34,2,0
8999,1012,2092,8820.15,0,American Express,City-42,Gas Station,41,Purchase at Merchant-2092,2,6,1,0,36,0,0
9000,1053,2077,2990.01,1,American Express,City-7,Travel,58,Purchase at Merchant-2077,2,6,1,0,47,5,1
9001,1067,2085,9366.73,0,American Express,City-34,Restaurant,25,Purchase at Merchant-2085,2,6,1,0,27,3,1
9002,1063,2052,1547.29,0,Discover,City-42,Online Shopping,23,Purchase at Merchant-2052,2,6,1,1,36,2,0
9003,1028,2034,2129.49,0,Visa,City-26,Travel,62,Purchase at Merchant-2034,2,6,1,3,18,5,1
9004,1076,2019,6433.45,1,MasterCard,City-7,Gas Station,22,Purchase at Merchant-2019,2,6,1,2,47,0,0
9005,1061,2092,617.02,1,Visa,City-20,Groceries,38,Purchase at Merchant-2092,2,6,1,3,12,1,1
9006,1060,2044,461.77,0,MasterCard,City-25,Gas Station,19,Purchase at Merchant-2044,2,6,1,2,17,0,0
9007,1036,2069,6939.93,0,American Express,City-11,Groceries,60,Purchase at Merchant-2069,2,6,1,0,2,1,0
9008,1002,2046,7315.91,1,Discover,City-36,Travel,62,Purchase at Merchant-2046,2,6,1,1,29,5,1
9009,1094,2051,5410.17,1,Discover,City-34,Online Shopping,37,Purchase at Merchant-2051,2,6,1,1,27,2,1
9010,1055,2018,7361.49,1,MasterCard,City-15,Travel,24,Purchase at Merchant-2018,2,6,1,2,6,5,1
9011,1095,2050,2241.15,1,Discover,City-26,Retail,28,Purchase at Merchant-2050,2,6,1,1,18,4,1
9012,1032,2014,9831.36,0,American Express,City-14,Online Shopping,70,Purchase at Merchant-2014,2,6,1,0,5,2,0
9013,1032,2095,7770.82,0,American Express,City-46,Online Shopping,28,Purchase at Merchant-2095,2,6,1,0,40,2,0
9014,1042,2038,2786.99,1,Visa,City-22,Groceries,64,Purchase at Merchant-2038,2,6,1,3,14,1,1
9015,1056,2079,700.94,1,Visa,City-35,Travel,39,Purchase at Merchant-2079,2,6,1,3,28,5,1
9016,1075,2073,2698.46,0,MasterCard,City-4,Travel,21,Purchase at Merchant-2073,2,6,1,2,33,5,0
9017,1029,2011,5788.08,1,Visa,City-43,Gas Station,22,Purchase at Merchant-2011,2,6,1,3,37,0,0
9018,1076,2042,5842.98,0,American Express,City-24,Retail,25,Purchase at Merchant-2042,2,6,1,0,16,4,0
9019,1020,2029,4338.25,1,MasterCard,City-49,Gas Station,28,Purchase at Merchant-2029,2,6,1,2,43,0,1
9020,1074,2057,671.47,1,American Express,City-14,Online Shopping,50,Purchase at Merchant-2057,2,6,1,0,5,2,1
9021,1001,2006,6077.95,1,MasterCard,City-13,Gas Station,47,Purchase at Merchant-2006,2,6,1,2,4,0,1
9022,1054,2032,5967.8,1,American Express,City-6,Groceries,67,Purchase at Merchant-2032,2,6,1,0,46,1,1
